"You can select this in the building menu as well.",""
"Scroll to bottom",""
"Copy to clipboard",""
"Food Panel Unlocked",""
"Housing Panel Unlocked",""
"You can discover new specialties and unlock new recipes by reading skill scrolls.",""
"Skills Panel Unlocked",""
"Choose professions and specialties here.",""
"Rent\n",""
"These benefits can be improved by leveling-up the specialty.",""
"Baker",""
"How to Level-Up",""
"Option",""
"How to Craft",""
"Post\n",""
"Chat channels help us to organize chat messages into specific topics. You can filter which channels to listen to in your chat tab settings. \nTo write a message to your channel, use # symbol (<i>e.g. #General</i>).",""
"Set up chat sources to be visible within this chat tab.",""
"Display Filter",""
"Display only selected items.",""
"Clear filters",""
"Clear all active filters, including any name filters.",""
"Collapse/Expand all",""
"Expands or collapses all linked inventories.",""
"Repair\n",""
"\nShift clicking a tool will add it to repair slot or inventory\nShift clicking button will repair tool and pull it back to inventory",""
"Your duties are driven by the ratified Constitution",""
"Input Inventory",""
"Output Inventory",""
"Debug translations (QA ONLY)",""
"Force chinese locked mode (QA ONLY, WILL QUIT GAME)",""
"UI Volume",""
"Information about a house on the deed.",""
"A list of residents on this property. \nResidents gain points from housing values, and only private property can have residents.",""
"General information and settings for the deed.",""
"Manage rent and invite citizens to be residents on the deed.",""
"Who can access",""
"Tech Tree",""
"Channels managers list",""
"Who can edit your channel settings, can be User, Demographic, or a Title",""
"Chat tab settings",""
"Channel users list",""
"Who can read this channel, can be User, Demographic, or a Title",""
"Channels you can only read and write",""
"Channels you can read, write, and you have manager privileges",""
"Item Description of the type of item we are.",""
"Yours:",""
"Quick Swap Set",""
"Place claim papers from settlements (towns, countries, federations) to boost how many plots you can claim on this stake.",""
"As new citizens join this settlement, more claim papers and claim stakes will be spawned, allowing more land to be claimed. \n\nUse the land claim stakes to claim additional plots.  Add the claim papers to claim stakes in the town to increase the number of plots that can be claimed.",""
"Filter is hiding stacks",""
"New tab created per whisper",""
"Chat Font Size",""
"Voice Users",""
"Getting started!",""
"Click to set rent on the property.\n\nRent is locked in when a citizen becomes a resident, and rent changes will not be applied unless they leave residency and return.\n\nOwners are not subjected to rent or move-in fee.",""
"Researching...",""
"Discovered by:",""
"This object has no built-in storage.\nPlace a storage nearby to link it here.",""
"Consolidate",""
"Consolidate content from all inventories to take up the least possible inventory space",""
"Linked inventories",""
"In this section you can see inventories that are within range to be accessed.\nYou can move items between all inventories.",""
"Open Deed",""
"In exchange for",""
"Offering (Owner Currency)",""
"Attached Claim Papers",""
"Spawned Claim Papers and Stakes",""
"Reserve:",""
"Price:",""
"Maximum value",""
"The maximum value represents the maximum amount of this currency that your account will hold in case you exchange for it.",""
"Minimum value",""
"The minimum value represents the minimum amount of this currency that your account will hold in case you offer it.",""
"Applied",""
"Pending","In asteptarea"
"Roster Title",""
"Edit Channel",""
"You have access to edit this channel",""
"Approve",""
"Invite New Citizens",""
"Delete Channel",""
"You have access to delete this channel",""
"Accept Invitation",""
"Leave",""
"Ramps Down/Up",""
"Capture",""
"Emote Selection",""
"Hardwood Lumber Dresser","Comodă pentru lemn de esență tare"
"Lumber Dresser","Comoda de cherestea"
"Softwood Lumber Dresser","Comodă pentru lemn de rasinoase"
"Trade failed: {0} doesn't have {1} {2}","Comerțul eșuat: {0} nu are {1}{2}"
"Move the {0} to your toolbar and select it.","Mută {0} în bara de instrumente și selectați-o."
"Place your starting camp in a good location (easy access to wood is especially important to start).","Puneți tabăra de pornire într-o locație bună (accesul facil la lemn este deosebit de important pentru a începe)."
"You must select at least one bank account.","Trebuie să selectați cel puțin un cont bancar."
"Networked objects activated!","Obiecte în rețea activate!"
"Required Ingredients","Ingrediente necesare"
"Checkout","Verifică"
"You can't add more {0} to the cart, no more wanted.","Nu poți adăuga mai mult {0} la cărucior, nu mai căutat."
"You can't add more {0} to the cart, not enough stock.","Nu poți adăuga mai mult {0} la cărucior, stoc insuficient."
"You have: {0}","Tu ai: {0}"
"Sell to {0} for: {1}","Vinde către {0} pentru: {1}"
"Quantity wanted: {0}","Cantitatea dorita: {0}"
"Buy from {0} for: {1}","Cumpără de la {0} pentru: {1}"
"Quantity available: {0}","Cantitate valabila: {0}"
"Limit","Limită"
"Reserve","Rezervă"
"Maximum amount allowed to buy.","Suma maximă permisă de cumpărat."
"You don't have any of this item to sell.","Nu aveți nimic din acest articol de vândut."
"{0} Wanted","{0} Dorit"
"Chat Settings","Setări chat"
"District name​","Numele districtului"
"Allows the Store to Sell Items from all Linked Inventories","Permite magazinului să vândă articole din toate inventarele conectate"
"Allows the Store to Buy Items into any Linked Inventory","Permite magazinului să cumpere articole din orice inventar conectat"
"Amount needed:","Suma necesară:"
"+ 82 items hidden from filter","+ 82 de articole ascunse de filtru"
"Work Station Output Inventory","Inventarul de ieșiri al stației de lucru"
"When enabled - connected workstation is allowed to place products into this inventory.\nClick this to change a state.","Când este activată - stația de lucru conectată are permisiunea de a plasa produse în acest inventar.\nFaceți clic pe aceasta pentru a schimba o stare."
"Work Station Input Inventory","Inventarul de intrare al stației de lucru"
"When enabled - connected workstation is allowed to take resources from this inventory.\nClick this to change a state.","Când este activată - stația de lucru conectată are voie să preia resurse din acest inventar.\nFaceți clic pe aceasta pentru a schimba o stare."
"Time remaining:","Timp ramas:"
"Keys","Chei"
"Your world will be unlike any other.","Lumea ta va fi diferită de oricare alta."
"Allow Friends to join","Permiteți prietenilor să se alăture"
"Your friends will be able to join your world.","Prietenii tăi se vor putea alătura lumii tale."
"Face Emotes","Emotes Faciala"
"Body Emotes","Emote Corporale"
"Show Locked Benefits","Afișați beneficiile blocate"
"Common",""
"Select Property for","Selectați Proprietate pentru"
"Eco-Plate for me and you.","Eco-Plate pentru mine și pentru tine."
"Boom Up/Boom Down","Boom sus/Boom jos"
"Take / Place","Luați / Așezați"
"Put / Cancel","Pune / Anulează"
"Should the settlement system be used, or should the old style be set? (Note: this system is not finished yet and is currently disabled)","Ar trebui folosit sistemul de decontare sau ar trebui setat stilul vechi? (Notă: acest sistem nu este încă terminat și este în prezent dezactivat)"
"Change owner of current target, if the target is a store it will change it without closing it.","Schimbați proprietarul țintei curente, dacă ținta este un magazin, o va schimba fără a o închide."
"Is Vehicle","Este Vehicul"
"Is the object a vehicle?","Este obiectul al vehicului?"
"Elk Species","Specia Elan"
"Fox Species","Specie de vulpe"
"Hare Species","Specie de iepure de câmp"
"Jaguar Species","Specia Jaguar"
"Moon Jellyfish Species","Specie de meduză lunară"
"Mountain Goat Species","Specie de capră de munte"
"Otter Species","Specie de vidră"
"Pacific Sardine Species","Specie de sardine din Pacific"
"Prairie Dog Species","Specie de câine de prerie"
"Salmon Species","Specii de somon"
"Snapping Turtle Species","Specie de broasca testoasa rotitoare"
"Tarantula Species","Specia Tarantula"
"Trout Species","Specie de păstrăv"
"Tuna Species","Specie de ton"
"Turkey Species","Specie Turcia"
"Wolf Species","Specia lup"
"Crushed Stone Road Lv2","Drum de piatră zdrobită Lv2"
"Crushed Stone Road","Drum de piatră zdrobită"
"Crushed Mortared Stone Lv2","Piatră mortar zdrobită Lv2"
"Crushed Mortared Stone","Piatra Mortara zdrobita"
"A mixture of rocks that can be used in a variety of recipes or simply as landfill.","Un amestec de pietre care poate fi folosit într-o varietate de rețete sau pur și simplu ca groapă de gunoi."
"An unexpected network disruption occured while handling an RCON connection.","A avut loc o întrerupere neașteptată a rețelei în timpul gestionării unei conexiuni RCON."
"Using tools requiring calories","Folosind instrumente care necesită calorii"
"Trading","Comercial"
"Setting up contracts","Stabilirea contractelor"
"{0} For Sale","{0} De vânzare"
"{0}\nGuide","{0}\nGhid"
"The amount of objects shown on the minimap and its actual quality.\n\nPerformance impact: Average","Cantitatea de obiecte afișată pe minimahartă și calitatea reală a acesteia.\n\nImpactul asupra performanței: mediu"
"Enables / disables voice chat, this includes speaking and listening to other players.","Activează/dezactivează chatul vocal, aceasta include vorbirea și ascultarea altor jucători."
"Used to simulate outdoor light rays in the environment.\n\nPerformance Impact: Average","Folosit pentru a simula razele de lumină exterioare în mediu.\n\nImpactul asupra performanței: mediu"
"OK \n",""
"Accept\n",""
"Mark Failed\n","Mark a eșuat\n"
"Show Interact Cursor\n","Afișați cursorul de interacțiune\n"
"Add New Entry\n","Adăugați o intrare nouă\n"
"Start\n",""
"No\n","Nu\n"
"Yes\n","Da\n"
"Housing\n","Locuințe\n"
"Residents\n","Resident\n"
"Residency\n","Rezidenta\n"
"\nThe list of players who have access to the deed.\nThese players will have full authority  for objects on the deed.","\nLista jucătorilor care au acces la act.\nAcești jucători vor avea autoritate deplină pentru obiectele din faptă."
"Q",""
"Recalculate\n","Recalculați\n"
"Edit\n","Editați\n"
"Restart Tutorial\n\n","Reporniți tutorialul\n\n"
